,work_year,early_return_amount,issue_date_dayofweek,pub_dero_bankrup,region,f2,f0,employer_type,total_loan,house_exist,recircle_b,del_in_18month,loan_id,initial_list_status,scoring_high,f3,scoring_low,earlies_to_current_mon,earliesCreditYear,year_of_loan,earliesCreditMon,censor_status,early_return,isDefault,monthly_payment,title,early_return_amount_3mon,industry,interest,class,use,f4,issue_date_month,recircle_u,user_id,post_code,debt_loan_ratio
7961,6,484,6,0.0,25,94.0,34.0,0,3309.090909,0,23275.53846,0,1018907,1,731.25,89.0,585.0,6269,1995,3,2,1,3,0,87.62,59700,0.0,10,7.11,1,2,51.0,4,73.66153846,218907,41,15.58
7962,5,0,6,0.0,23,17.0,7.0,4,8181.818182,0,23278.84615,0,1016691,1,789.7727273,15.0,631.8181818,7885,1993,3,7,1,0,0,300.61,4,0.0,8,13.629,3,4,8.0,2,87.7,216691,529,34.97
7963,0,0,2,0.0,8,6.0,3.0,4,34745.45455,1,23283.07692,0,1012210,0,720.4166667,5.0,665.0,3317,2006,5,6,2,0,0,755.4,0,0.0,0,18.55,5,0,1.0,7,117.6923077,212210,143,8.934545455
7964,0,0,4,0.0,5,5.0,6.0,3,34909.09091,0,23285.76923,0,1030391,0,616.0227273,17.0,568.6363636,3226,2005,3,1,1,0,0,1016.11,27065,0.0,2,8.01,1,3,14.0,11,27.23076923,230391,191,13.88181818
7965,6,2186,6,0.0,14,1.0,7.0,4,7272.727273,1,23292.76923,0,1047301,1,653.8636364,21.0,560.4545455,2223,2007,3,8,0,3,0,257.05,3323,0.0,12,10.681,2,4,13.0,9,34.7,247301,337,12.06363636
7966,-1,0,5,0.0,7,16.0,12.0,4,5454.545455,0,23298.0,0,1018682,1,761.3636364,20.0,609.0909091,7031,1998,3,4,2,0,1,211.01,8,0.0,9,14.418,3,7,11.0,7,61.92307692,218682,241,26.96363636
7967,8,3347,1,0.0,8,94.0,34.0,4,7363.636364,1,23304.0,0,1049415,1,857.5,89.0,735.0,3926,2001,3,8,1,3,0,293.55,58796,1004.1,1,10.74,2,0,51.0,5,92.1,249415,115,18.45818182
7968,10,6289,4,0.0,11,28.0,10.0,0,18500.0,0,23306.53846,1,1040747,1,825.0,16.0,660.0,5905,1997,3,9,1,1,0,623.25,0,1257.8,4,12.99,2,0,12.0,11,98.76923077,240747,14,20.14545455
7969,4,1993,5,0.0,0,12.0,7.0,4,22875.0,0,23309.53846,0,1002897,1,831.25,13.0,665.0,5175,1999,5,4,2,4,0,571.83,39273,597.9,2,18.997,3,0,10.0,6,85.38461538,202897,263,20.54454545
7970,10,1701,4,0.0,14,6.0,2.0,3,27000.0,0,23316.0,0,1047694,0,715.9090909,4.0,572.7272727,6117,1998,5,8,2,4,0,905.25,0,170.1,5,23.837,5,0,1.0,5,71.8,247694,19,17.60909091
7971,10,0,1,1.0,19,9.0,9.0,1,34909.09091,0,23326.0,0,1028452,0,787.5,13.0,675.0,4291,2006,5,8,0,0,0,854.77,4,0.0,8,22.429,4,4,7.0,5,59.63076923,228452,98,33.94909091
7972,0,7468,1,0.0,0,1.0,6.0,4,20454.54545,0,23326.15385,0,1020834,0,721.2121212,15.0,618.1818182,4018,2005,5,11,1,2,0,594.62,0,2240.4,13,14.99,3,0,7.0,11,71.07692308,220834,218,12.06363636
7973,-1,1734,0,0.0,39,15.0,7.0,4,7840.909091,0,23330.76923,0,1048984,0,647.0454545,13.0,597.2727273,7975,1990,3,12,2,2,0,278.96,711,0.0,1,10.16,2,0,3.0,10,72.15384615,248984,651,24.88090909
7974,10,0,5,1.0,36,8.0,7.0,4,8272.727273,1,23346.61538,0,1005980,1,810.8333333,28.0,695.0,13210,1978,3,9,1,0,0,221.53,0,0.0,13,9.537,2,0,15.0,11,31.38461538,205980,103,11.96363636
7975,10,9816,3,0.0,36,20.0,8.0,3,34036.36364,1,23363.84615,0,1018029,0,850.0,14.0,680.0,4658,2003,3,12,1,3,0,949.58,0,0.0,13,10.341,2,0,8.0,9,62.0,218029,103,11.31545455
7976,10,0,4,0.0,28,7.0,6.0,3,28636.36364,1,23368.15385,0,1016529,0,880.4545455,10.0,812.7272727,7336,1993,3,10,1,0,1,1162.34,26302,0.0,13,11.99,2,0,9.0,11,50.4,216529,54,13.96363636
7977,7,3394,3,0.0,12,94.0,34.0,3,6363.636364,0,23385.23077,0,1021315,1,705.6818182,89.0,564.5454545,3470,2002,3,6,0,1,0,233.91,38,678.8,11,12.42,2,0,51.0,12,66.09230769,221315,223,12.0
7978,0,0,4,0.0,13,94.0,34.0,4,8745.454545,2,23394.0,0,1004150,1,679.5454545,89.0,627.2727273,4627,1999,3,10,0,0,0,251.74,306,0.0,13,13.67,2,1,51.0,6,89.6,204150,17,20.09
7979,3,4992,2,1.0,23,18.0,8.0,3,28636.36364,0,23396.30769,1,1020714,1,843.75,23.0,675.0,5571,1999,3,7,2,2,0,1223.77,0,998.4,3,15.61,4,0,14.0,10,68.19230769,220714,188,9.155454545
7980,9,11069,1,0.0,24,14.0,3.0,4,22727.27273,0,23400.92308,0,1003809,1,710.7954545,6.0,568.6363636,5144,1999,5,9,1,2,0,596.07,38,1106.9,13,16.61,3,0,5.0,10,67.95384615,203809,228,9.294545455
7981,6,0,5,0.0,22,8.0,12.0,4,24000.0,0,23402.61538,1,1032294,0,680.1136364,14.0,544.0909091,5905,1998,3,9,2,0,0,816.31,0,0.0,6,13.66,3,0,10.0,11,86.12307692,232294,113,22.37
7982,0,0,1,0.0,21,12.0,10.0,4,29545.45455,0,23405.84615,0,1020124,0,831.25,17.0,665.0,2738,2010,5,2,2,0,0,752.96,0,0.0,7,23.67,5,0,9.0,8,57.46153846,220124,38,21.75545455
7983,-1,0,1,0.0,8,0.0,14.0,4,33090.90909,1,23410.38462,0,1048303,0,695.4545455,18.0,556.3636364,2649,2010,3,5,0,0,0,1026.8,0,0.0,0,19.03,4,0,13.0,8,44.03076923,248303,134,7.02
7984,10,11784,5,0.0,13,4.0,5.0,2,25000.0,1,23427.0,0,1034198,0,616.0227273,13.0,568.6363636,6056,1999,5,1,0,2,0,573.06,4,1178.4,12,11.997,3,4,11.0,8,54.81538462,234198,17,12.57
7985,6,4840,6,0.0,13,94.0,34.0,3,11018.18182,1,23434.92308,0,1044270,1,649.0909091,89.0,556.3636364,4961,1998,5,9,2,4,0,270.41,70,484.0,13,22.55,5,0,51.0,4,64.98461538,244270,17,12.72
7986,1,11644,5,0.0,13,5.0,7.0,3,28363.63636,2,23449.84615,2,1016488,0,884.5454545,23.0,758.1818182,7428,1993,3,10,1,3,0,806.93,0,1164.4,2,11.565,2,0,17.0,2,27.78461538,216488,390,11.63454545
7987,10,3388,1,0.0,26,7.0,9.0,4,17454.54545,0,23465.76923,0,1033363,0,845.8333333,15.0,725.0,10713,1986,3,11,0,3,0,637.63,4,0.0,9,13.189,3,4,11.0,3,53.30769231,233363,44,26.84454545
7988,10,5016,1,0.0,14,7.0,4.0,3,22454.54545,0,23466.92308,1,1016523,0,763.75,15.0,705.0,9800,1987,3,9,0,3,0,614.42,4,0.0,11,9.135,2,4,10.0,7,73.7,216523,152,26.55454545
7989,10,381,3,0.0,14,5.0,12.0,1,10909.09091,0,23483.38462,0,1001461,1,803.6363636,16.0,741.8181818,4810,1999,3,9,0,3,0,404.97,53,114.3,12,13.11,2,0,11.0,11,95.76923077,201461,152,20.63636364
7990,3,3415,3,0.0,12,4.0,6.0,4,23372.72727,0,23485.0,1,1034029,1,934.0909091,9.0,747.2727273,5297,2002,3,6,2,0,0,894.23,3,341.5,11,25.821,6,3,9.0,12,54.0,234029,106,17.73636364
7991,4,0,6,1.0,8,7.0,6.0,3,22727.27273,1,23492.0,0,1017011,0,770.0,24.0,660.0,8705,1992,5,1,0,0,1,629.01,0,0.0,12,19.327,4,0,10.0,11,75.06153846,217011,134,10.47272727
7992,4,227,1,0.0,8,28.0,6.0,3,18909.09091,1,23492.0,0,1003498,0,840.0,25.0,720.0,6512,1996,3,9,0,1,0,490.32,3,0.0,11,5.841,1,3,13.0,7,36.18461538,203498,143,16.45363636
7993,9,0,1,0.0,8,25.0,3.0,4,16363.63636,0,23502.69231,1,1021307,0,797.7272727,16.0,736.3636364,4413,2003,5,11,0,0,0,459.58,4,0.0,2,12.096,3,4,12.0,12,95.41538462,221307,167,16.64
7994,10,0,6,0.0,20,14.0,6.0,4,6545.454545,0,23503.84615,1,1033040,1,720.4166667,17.0,665.0,5785,1999,3,4,0,0,0,241.53,8,0.0,9,11.421,3,7,6.0,2,71.53846154,233040,629,15.58
7995,10,9289,1,0.0,2,16.0,9.0,3,19636.36364,2,23505.0,1,1023031,0,767.0454545,17.0,613.6363636,4352,2005,5,9,0,5,0,622.97,0,1857.8,10,19.03,4,0,5.0,8,74.76923077,223031,724,31.85454545
7996,7,6991,6,1.0,9,5.0,3.0,0,20000.0,1,23506.0,0,1030067,0,585.0,8.0,540.0,6241,1999,3,12,1,3,0,792.45,0,0.0,11,24.74,5,0,8.0,1,84.43076923,230067,300,15.25090909
7997,10,7885,6,0.0,12,9.0,8.0,4,32727.27273,0,23518.84615,0,1026720,0,772.7272727,17.0,618.1818182,5054,2001,3,4,2,3,0,1010.68,0,0.0,7,11.691,3,0,7.0,2,100.9615385,226720,97,12.94545455
7998,10,6763,2,0.0,3,4.0,8.0,3,17018.18182,0,23519.07692,0,1015144,0,968.1818182,30.0,774.5454545,9008,1990,3,11,0,3,0,535.09,4,0.0,2,19.99,5,4,7.0,7,52.01538462,215144,89,32.04
7999,10,0,3,1.0,8,7.0,3.0,4,27272.72727,0,23521.84615,0,1040144,0,840.0,9.0,720.0,8766,1992,5,9,0,0,0,566.15,0,0.0,3,14.069,3,0,5.0,9,85.26923077,240144,235,29.42181818
8000,10,5038,4,0.0,20,8.0,23.0,0,13438.63636,2,23527.53846,0,1042871,1,758.3333333,53.0,650.0,9620,1986,3,10,0,1,1,546.49,0,1007.6,4,13.332,2,0,23.0,2,26.30769231,242871,276,22.63909091
8001,1,9957,6,0.0,14,4.0,5.0,4,31200.0,1,23533.84615,0,1040526,0,784.0909091,8.0,627.2727273,3439,2006,3,12,2,1,0,889.4,0,995.7,3,12.99,3,0,5.0,5,66.23076923,240526,152,20.95363636
8002,0,2957,3,0.0,26,17.0,5.0,0,8538.636364,0,23536.61538,1,1025931,0,797.7272727,27.0,736.3636364,6117,2000,3,9,1,3,0,268.51,4,887.1,13,22.0,4,4,22.0,6,79.47692308,225931,102,26.59909091
8003,1,7848,4,0.0,21,5.0,5.0,4,18181.81818,1,23542.0,0,1026571,0,725.8333333,7.0,670.0,2130,2010,3,9,2,2,0,659.43,0,1569.6,3,11.49,2,0,6.0,7,52.2,226571,32,15.47181818
8004,10,2282,4,0.0,8,8.0,13.0,3,5454.545455,1,23551.23077,0,1002864,0,672.9545455,34.0,576.8181818,4353,2006,3,7,1,3,0,193.81,0,228.2,10,10.07,2,0,15.0,6,39.73846154,202864,261,20.57
8005,10,0,1,0.0,0,8.0,4.0,4,26181.81818,1,23553.46154,0,1045397,1,593.8636364,21.0,548.1818182,5083,2001,3,10,1,0,1,754.07,8,0.0,2,8.18,2,7,10.0,9,60.11538462,245397,272,12.35454545
8006,8,5004,5,0.0,19,11.0,8.0,3,14727.27273,0,23554.46154,0,1035626,1,865.4545455,25.0,741.8181818,6818,1995,5,7,1,3,0,424.83,4,1000.8,0,16.104,3,4,15.0,3,81.9,235626,65,23.33
8007,3,1765,2,0.0,2,4.0,4.0,3,32727.27273,1,23583.0,0,1021289,0,913.6363636,30.0,730.9090909,4505,2003,5,3,2,4,0,862.87,0,353.0,10,21.591,6,0,17.0,7,61.7,221289,31,17.02727273
8008,10,0,4,0.0,9,3.0,5.0,3,16363.63636,0,23585.69231,0,1032115,0,684.469697,9.0,631.8181818,4597,2001,3,4,1,0,1,664.2,731,0.0,11,10.791,2,4,6.0,11,83.42307692,232115,57,15.75
8009,7,3006,4,1.0,4,3.0,6.0,3,18909.09091,1,23612.30769,0,1019470,0,639.5454545,11.0,548.1818182,6787,1996,5,1,1,4,0,391.56,4,0.0,13,14.661,4,4,11.0,8,110.0769231,219470,197,19.45454545
8010,5,0,2,0.0,28,94.0,34.0,4,13181.81818,1,23619.07692,0,1049172,1,903.6363636,89.0,774.5454545,3045,2003,3,10,0,0,0,460.43,70,0.0,13,8.9,1,0,51.0,2,31.29230769,249172,208,18.71
8011,10,1087,2,0.0,13,12.0,6.0,1,3436.363636,0,23621.53846,0,1046508,1,731.8181818,15.0,627.2727273,8462,1991,3,8,2,3,0,152.35,5,0.0,7,20.064,4,2,6.0,10,67.6,246508,390,30.22909091
8012,10,9445,4,0.0,23,6.0,6.0,4,29263.63636,0,23650.38462,1,1018154,0,803.6363636,14.0,741.8181818,7092,1996,5,8,0,1,0,709.06,0,0.0,11,21.879,5,0,11.0,1,108.4615385,218154,178,19.76363636
8013,4,8597,0,0.0,18,16.0,4.0,2,16363.63636,0,23650.38462,0,1014034,1,995.4545455,21.0,796.3636364,3287,2005,3,12,1,0,0,608.72,0,1719.4,3,6.03,1,0,12.0,12,34.03846154,214034,92,15.12
8014,2,0,6,0.0,15,20.0,8.0,3,26181.81818,1,23652.46154,0,1033736,0,988.6363636,22.0,790.9090909,5266,2000,5,9,1,0,1,545.96,0,0.0,2,11.691,3,0,14.0,2,37.01538462,233736,757,21.5
8015,3,785,2,0.0,13,1.0,3.0,4,3545.454545,1,23656.15385,0,1034545,1,878.1818182,5.0,752.7272727,6025,1999,3,1,0,3,0,98.21,11,0.0,12,10.99,2,10,5.0,7,98.96923077,234545,813,8.2
8016,7,1547,6,0.0,45,14.0,10.0,4,21818.18182,0,23666.46154,5,1021181,0,900.0,16.0,720.0,6939,1996,3,11,0,3,0,803.93,0,154.7,11,13.849,3,0,8.0,11,64.18461538,221181,418,27.04
8017,4,1781,1,0.0,13,6.0,5.0,2,8181.818182,2,23666.53846,0,1020773,0,805.0,14.0,690.0,3864,2005,3,2,1,0,0,278.97,0,356.2,10,7.986,1,0,8.0,9,46.15384615,220773,390,8.386363636
8018,-1,3247,1,0.0,11,9.0,8.0,5,13909.09091,0,23670.0,0,1032308,0,747.7272727,13.0,640.9090909,6787,1997,3,8,1,2,0,524.68,0,974.1,4,7.667,1,0,5.0,3,39.04615385,232308,619,9.507272727
8019,10,1673,6,0.0,44,8.0,3.0,4,10909.09091,0,23672.92308,1,1046676,0,795.4545455,13.0,636.3636364,6028,1999,3,5,0,3,0,308.27,5,0.0,3,6.201,1,2,3.0,11,76.61538462,246676,425,8.336363636
8020,10,9132,0,0.0,30,9.0,7.0,4,38181.81818,2,23677.0,0,1037462,0,809.5454545,21.0,747.2727273,4262,2004,5,6,2,0,0,966.07,0,0.0,1,21.97,5,0,9.0,2,82.8,237462,203,22.8
8021,10,0,4,0.0,0,9.0,9.0,0,15709.09091,0,23698.0,0,1030305,1,781.6666667,24.0,670.0,5903,1997,5,1,2,0,1,373.95,3449,0.0,3,17.145,4,4,12.0,3,54.81538462,230305,552,27.00818182
8022,0,4319,0,0.0,22,11.0,6.0,4,13636.36364,1,23708.46154,1,1003103,0,659.8484848,14.0,609.0909091,4169,2005,5,12,1,0,0,373.52,0,1295.7,4,15.381,4,0,11.0,5,75.4,203103,33,28.04727273
8023,4,0,6,0.0,14,3.0,11.0,4,9090.909091,2,23733.23077,0,1014011,0,840.0,17.0,720.0,7123,1996,3,5,0,0,0,334.97,0,0.0,13,12.59,3,0,10.0,11,44.5,214011,337,37.72
8024,10,0,4,0.0,6,94.0,34.0,4,23636.36364,2,23742.92308,0,1001773,1,768.9393939,89.0,659.0909091,5206,1998,5,3,2,0,0,479.06,71,0.0,13,15.31,3,0,51.0,6,65.53846154,201773,131,7.227272727
8025,5,2361,5,0.0,13,5.0,7.0,3,9090.909091,1,23754.23077,0,1040501,0,706.3636364,20.0,605.4545455,16375,1970,5,1,1,4,0,213.21,0,708.3,4,11.165,2,0,12.0,11,23.0,240501,373,18.94545455
8026,10,0,6,0.0,28,9.0,6.0,2,30000.0,0,23802.69231,0,1025265,1,915.8333333,10.0,785.0,7061,1998,3,12,1,0,0,903.31,0,0.0,7,5.841,1,0,6.0,4,29.19230769,225265,54,26.47
8027,10,1541,1,0.0,19,9.0,11.0,2,21272.72727,0,23805.0,0,1006065,0,840.0,17.0,720.0,6088,1999,3,7,2,1,0,675.85,0,0.0,13,18.675,5,0,8.0,3,70.2,206065,53,33.67
8028,10,2764,6,0.0,13,1.0,13.0,0,9436.363636,1,23808.92308,0,1036377,1,793.3333333,34.0,680.0,9223,1988,3,6,0,3,0,281.72,2119,0.0,13,10.64,2,4,24.0,9,68.8,236377,62,14.11636364
8029,5,0,2,0.0,13,13.0,13.0,5,10909.09091,0,23809.84615,1,1003628,0,920.4545455,30.0,736.3636364,3955,2004,5,9,0,0,1,268.7,0,0.0,7,12.29,3,0,16.0,7,48.35384615,203628,232,13.44272727
8030,0,7225,1,0.0,8,10.0,4.0,2,30000.0,1,23813.0,1,1032797,1,906.8181818,8.0,725.4545455,5175,2003,3,6,2,0,0,1085.48,0,1445.0,0,18.06,4,0,6.0,8,85.56923077,232797,134,24.43090909
8031,5,8801,6,0.0,20,2.0,12.0,3,16363.63636,0,23819.0,1,1041604,0,644.3181818,18.0,552.2727273,9316,1991,5,7,1,3,0,583.99,0,880.1,12,22.266,5,0,5.0,1,87.80769231,241604,524,19.22181818
8032,0,2219,4,0.0,13,11.0,3.0,4,6545.454545,1,23820.0,0,1028869,0,639.5454545,9.0,548.1818182,3653,2007,3,9,1,0,0,196.18,4,221.9,3,12.001,2,4,5.0,9,93.58461538,228869,17,27.9
8033,10,0,5,0.0,21,9.0,3.0,4,3927.272727,0,23828.07692,5,1010110,0,721.2121212,16.0,618.1818182,7244,1995,3,10,1,0,0,117.85,0,0.0,13,12.089,2,0,6.0,8,82.89230769,210110,260,14.2
8034,7,3318,3,1.0,11,9.0,10.0,2,12218.18182,0,23829.23077,0,1045131,1,770.0,15.0,660.0,5936,2001,3,3,1,3,0,366.2,0,663.6,13,10.91,2,0,5.0,6,78.5,245131,504,24.33272727
8035,10,80,6,0.0,2,9.0,9.0,4,3272.727273,0,23836.15385,0,1022442,1,715.9090909,14.0,613.6363636,4049,2002,3,8,1,3,0,136.09,259,8.0,2,13.68,3,0,13.0,9,91.21538462,222442,682,29.7
8036,8,0,6,1.0,9,15.0,11.0,4,14400.0,0,23846.30769,0,1032917,1,927.2727273,17.0,741.8181818,8614,1992,5,4,0,0,0,345.69,0,0.0,13,15.41,4,0,8.0,11,64.06153846,232917,57,39.18545455
8037,10,0,6,2.0,22,4.0,8.0,3,14400.0,1,23847.0,0,1048207,0,781.6666667,11.0,670.0,7642,1994,3,3,1,0,1,480.29,0,0.0,13,11.061,3,0,7.0,2,61.49230769,248207,149,22.45909091
8038,10,4701,4,0.0,14,15.0,6.0,3,11818.18182,0,23850.0,0,1043636,1,856.25,16.0,685.0,11568,1982,5,3,2,3,0,252.64,290,1410.3,0,19.536,4,9,7.0,11,89.07692308,243636,196,15.96272727
8039,10,0,3,0.0,30,5.0,9.0,3,26000.0,1,23851.15385,0,1039013,0,968.1818182,26.0,774.5454545,4779,2003,3,11,0,0,0,856.02,0,0.0,13,10.251,2,0,17.0,12,53.16923077,239013,309,16.29090909
8040,10,3989,6,0.0,8,2.0,12.0,3,21818.18182,1,23852.76923,0,1018401,1,897.2727273,17.0,769.0909091,8978,1990,3,8,1,1,0,637.58,0,797.8,13,8.253,2,0,8.0,3,46.70769231,218401,304,12.67272727
8041,10,0,1,0.0,14,3.0,5.0,1,23200.0,2,23860.30769,3,1018593,0,968.1818182,16.0,774.5454545,9525,1990,5,2,0,0,1,624.38,5,0.0,13,18.675,5,2,9.0,3,58.96153846,218593,538,30.47727273
8042,0,2845,6,0.0,3,17.0,11.0,3,16363.63636,2,23863.0,0,1037283,0,822.5,31.0,705.0,12145,1981,3,3,0,0,0,463.98,0,0.0,2,7.12,1,0,16.0,6,31.0,237283,444,13.92727273
8043,7,9784,6,0.0,2,5.0,8.0,3,24000.0,0,23868.46154,1,1035452,0,791.8181818,15.0,730.9090909,6725,1996,5,10,2,0,0,558.32,0,978.4,3,15.389,3,0,9.0,3,38.87692308,235452,682,20.83
8044,1,5451,4,0.0,4,15.0,13.0,4,16036.36364,1,23882.92308,0,1045298,0,677.7272727,29.0,580.9090909,5417,2001,3,9,1,3,0,493.82,0,1090.2,7,14.069,3,0,10.0,7,43.4,245298,100,25.49454545
8045,9,2830,2,0.0,13,4.0,2.0,2,13090.90909,1,23892.0,0,1019267,1,878.1818182,10.0,752.7272727,4355,2005,3,3,2,1,0,500.85,12,283.0,3,25.821,6,11,0.0,2,99.6,219267,21,2.634545455
8046,10,0,6,0.0,19,8.0,11.0,1,13090.90909,1,23894.76923,0,1023534,0,780.0,19.0,720.0,4930,2002,3,11,1,0,1,429.45,0,0.0,13,17.27,4,0,13.0,5,65.63076923,223534,85,10.88181818
8047,10,1407,5,0.0,8,20.0,6.0,4,9000.0,1,23900.0,2,1018756,0,695.4545455,13.0,556.3636364,8006,1995,3,5,0,2,0,305.38,0,0.0,10,13.49,3,0,8.0,4,74.0,218756,277,15.62181818
8048,10,0,5,0.0,26,10.0,8.0,3,23961.36364,0,23907.0,0,1019948,1,730.2272727,26.0,625.9090909,8889,1990,3,7,0,0,0,641.64,0,0.0,2,7.803,2,0,15.0,11,27.23076923,219948,177,14.48181818
8049,0,0,2,0.0,14,21.0,4.0,4,27272.72727,0,23908.84615,0,1005096,0,934.0909091,5.0,747.2727273,3894,2004,3,11,1,0,0,770.68,4,0.0,13,6.89,1,4,3.0,7,77.16923077,205096,408,21.56727273
8050,1,14795,5,0.0,13,4.0,4.0,4,41363.63636,0,23918.07692,1,1013751,0,669.2045455,9.0,617.7272727,7458,1995,5,3,1,1,0,743.48,4,0.0,2,10.989,2,4,7.0,8,30.8,213751,412,7.68
8051,10,0,4,0.0,32,8.0,6.0,4,12727.27273,0,23922.69231,0,1017606,1,816.6666667,10.0,700.0,5693,1998,5,4,2,0,1,353.69,0,0.0,8,17.76,4,0,6.0,11,80.76923077,217606,88,30.36
8052,10,0,0,0.0,2,13.0,11.0,4,11454.54545,0,23959.38462,1,1011913,0,692.0454545,44.0,593.1818182,7944,1995,3,8,2,0,0,432.73,11,0.0,4,7.07,1,10,22.0,5,30.58461538,211913,79,24.44545455
8053,10,3454,5,0.0,13,9.0,9.0,0,27272.72727,0,23973.38462,0,1015920,0,634.7727273,15.0,544.0909091,8705,1991,3,10,2,1,0,838.63,0,345.4,11,12.69,3,0,9.0,8,107.0769231,215920,21,14.77636364
8054,2,4758,4,0.0,8,9.0,18.0,4,14743.18182,1,23983.84615,0,1010031,0,787.5,27.0,675.0,8462,1990,3,9,2,3,0,433.07,299,0.0,11,13.59,3,0,20.0,11,70.38461538,210031,140,22.44545455
8055,10,1540,3,0.0,17,4.0,11.0,4,8590.909091,0,23987.0,2,1024110,1,634.7727273,18.0,544.0909091,9314,1990,3,4,1,3,0,350.21,0,462.0,12,13.519,3,0,7.0,10,94.73076923,224110,229,20.27
8056,5,0,1,0.0,21,17.0,3.0,2,16363.63636,1,23998.84615,0,1006160,0,893.75,9.0,715.0,4930,2002,3,9,0,0,1,664.2,0,0.0,8,10.791,3,0,7.0,3,71.2,206160,226,27.1
8057,0,0,2,1.0,9,4.0,10.0,1,26181.81818,1,24020.76923,0,1049848,1,900.0,17.0,720.0,7274,1994,5,11,1,0,1,839.29,4,0.0,12,19.52,5,4,13.0,10,94.5,249848,186,13.97454545
8058,-1,5871,3,0.0,13,3.0,4.0,3,13636.36364,0,24025.38462,0,1005609,0,660.3409091,10.0,609.5454545,11323,1984,3,1,2,3,0,463.09,0,1761.3,9,6.291,1,0,8.0,1,59.44615385,205609,51,18.99272727
8059,6,2490,0,0.0,4,8.0,8.0,3,5665.909091,1,24039.69231,0,1037197,1,731.25,14.0,675.0,3926,2002,3,1,0,1,0,242.78,299,249.0,11,15.8,3,0,11.0,10,91.10769231,237197,5,23.01818182
8060,8,1265,1,0.0,14,16.0,3.0,3,21272.72727,1,24054.46154,0,1030147,0,789.7727273,15.0,631.8181818,4809,2002,3,10,1,3,0,593.4,0,0.0,13,10.332,2,0,4.0,12,38.30769231,230147,116,20.98909091
8061,10,0,5,0.0,30,8.0,8.0,3,18286.36364,1,24075.69231,0,1042149,1,751.7045455,25.0,601.3636364,8312,1991,3,5,1,0,0,699.34,0,0.0,1,7.9,1,0,10.0,2,48.69230769,242149,353,8.72
8062,7,167,4,0.0,26,9.0,3.0,4,35454.54545,0,24080.0,0,1023299,1,747.7272727,6.0,640.9090909,4202,2002,5,5,1,4,0,732.74,25419,0.0,13,14.58,3,0,6.0,11,91.86153846,223299,42,16.33090909
8063,1,0,1,0.0,30,4.0,7.0,3,38181.81818,0,24083.07692,0,1046679,0,857.5,38.0,735.0,8309,1993,5,6,1,0,0,729.27,4,0.0,7,9.16,2,4,20.0,3,28.61538462,246679,74,17.38909091
8064,10,7646,1,0.0,31,17.0,5.0,4,21000.0,0,24092.0,0,1002641,1,884.5454545,15.0,758.1818182,4902,1999,3,8,0,3,0,666.82,2342,1529.2,3,9.79,1,0,10.0,1,89.16923077,202641,61,23.11
8065,10,5600,2,0.0,24,18.0,8.0,4,12763.63636,0,24093.23077,0,1035994,1,784.8484848,11.0,672.7272727,4870,2000,3,9,2,1,0,474.8,71,1120.0,11,6.03,1,4,6.0,1,30.92307692,235994,831,25.7
8066,9,2308,5,0.0,8,13.0,6.0,4,4545.454545,1,24097.0,0,1033272,0,787.5,18.0,675.0,5599,1998,3,11,2,1,0,170.04,0,230.8,5,12.285,3,0,11.0,3,90.9,233272,171,27.23636364
8067,-1,0,6,1.0,13,3.0,8.0,4,18159.09091,1,24113.07692,0,1027476,0,633.75,23.0,585.0,7976,1993,3,4,2,0,0,685.71,4,0.0,3,14.31,3,4,16.0,2,33.16923077,227476,141,13.76363636
8068,10,0,1,0.0,38,94.0,34.0,4,38181.81818,0,24116.30769,0,1019802,1,772.1590909,89.0,617.7272727,6880,1992,5,4,2,0,0,851.51,1391,0.0,1,16.02,4,0,51.0,2,50.4,219802,195,13.62
8069,0,312,0,0.0,21,20.0,8.0,4,24000.0,0,24124.61538,0,1023386,1,785.9090909,27.0,725.4545455,5448,2000,3,1,2,3,0,831.86,0,93.6,11,14.99,3,0,19.0,12,78.36923077,223386,358,21.28181818
8070,2,9543,5,0.0,4,9.0,6.0,2,18818.18182,1,24153.23077,1,1034716,0,700.0,11.0,600.0,4717,2002,3,9,2,0,0,793.37,0,2862.9,10,13.185,3,0,6.0,8,64.89230769,234716,100,20.95363636
8071,10,0,4,0.0,23,7.0,13.0,2,16363.63636,0,24157.0,0,1027592,1,856.25,20.0,685.0,8340,1991,3,10,2,0,0,602.08,4,0.0,1,13.739,2,4,11.0,8,51.69230769,227592,104,35.34
8072,1,4967,4,0.0,29,2.0,4.0,4,23636.36364,0,24159.0,0,1009762,1,777.2727273,10.0,621.8181818,8947,1988,3,9,0,3,0,623.23,0,0.0,13,7.62,1,0,8.0,3,66.80769231,209762,55,18.27272727
8073,10,0,2,0.0,13,2.0,9.0,4,20454.54545,0,24161.84615,1,1038964,0,700.5681818,29.0,560.4545455,7700,1993,5,9,2,0,0,568.7,0,0.0,3,14.289,3,0,16.0,10,43.84615385,238964,25,9.57
8074,8,0,6,0.0,8,5.0,9.0,2,28636.36364,1,24168.46154,0,1027485,1,797.7272727,15.0,736.3636364,2649,2007,5,3,1,0,0,869.66,0,0.0,10,16.99,4,0,8.0,6,45.98461538,227485,143,18.51
